Date,外資未平倉,PC ratio
2021/5/12,-24863,108.18
2021/5/13,-21792,112.09
2021/5/14,-15524,114.7
2021/5/17,-15406,102.59
2021/5/18,-20104,128.63
2021/5/19,-20081,132.26
2021/5/20,-18983,113.54
2021/5/21,-21320,126.09
2021/5/24,-24270,132.17
2021/5/25,-22944,148.12
2021/5/26,-22594,159.66
2021/5/27,-23354,145.94
2021/5/28,-24066,165.17
2021/5/31,-24752,169.46
2021/6/1,-25277,164.89
2021/6/2,-24529,177.63
2021/6/3,-24980,167.29
2021/6/4,-27839,150.43
2021/6/7,-27364,141.82
2021/6/8,-28205,145.95
2021/6/9,-28668,153.35
2021/6/10,-29672,157.02
2021/6/11,-29119,164.38
2021/6/15,-31269,171.44
2021/6/16,-29018,123.34
2021/6/17,-33088,123.51
2021/6/18,-31612,119.26
2021/6/21,-31474,102.75
2021/6/22,-31072,105.94
2021/6/23,-32464,119.2
2021/6/24,-31494,139.97
2021/6/25,-29494,144.99
2021/6/28,-30034,143.23
2021/6/29,-29302,133.78
2021/6/30,-29071,121.62
2021/7/1,-29913,136.97
2021/7/2,-28865,137.69
2021/7/5,-28080,149
2021/7/6,-29013,130.96
2021/7/7,-27435,114.97
2021/7/8,-27497,114.31
2021/7/9,-28740,103.62
2021/7/12,-29256,111.89
2021/7/13,-28212,107.67
2021/7/14,-27147,117.63
2021/7/15,-28043,112.98
2021/7/16,-29577,90.78
2021/7/19,-33866,83.79
2021/7/20,-36438,82.52
2021/7/21,-35205,102.64
2021/7/22,-35187,149.13
2021/7/23,-35363,151.07
2021/7/26,-34437,137.84
2021/7/27,-34740,138.65
2021/7/28,-31456,88.78
2021/7/29,-28366,111.36
2021/7/30,-28141,104.67
2021/8/2,-29811,118.08
2021/8/3,-28545,119.85
2021/8/4,-27318,113.52
2021/8/5,-30283,125.41
2021/8/6,-28413,124.5
2021/8/9,-26348,120.23
2021/8/10,-27922,106.17
2021/8/11,-31707,103.49
2021/8/12,-30489,100.83
2021/8/13,-32082,91.92
2021/8/16,-28069,84.79
2021/8/17,-27121,79.16
2021/8/18,-27393,113.14
2021/8/19,-23836,80.64
2021/8/20,-20640,83.29
2021/8/23,-22213,116.28
2021/8/24,-21172,117.78
2021/8/25,-21017,115.5
2021/8/26,-19929,108.49
2021/8/27,-17571,123.13
2021/8/30,-19298,133.96
2021/8/31,-19164,138.82
2021/9/1,-20199,121.57
2021/9/2,-15805,112.85
2021/9/3,-19816,128.59
2021/9/6,-16296,128.94
2021/9/7,-15580,125.84
2021/9/8,-14197,117.75
2021/9/9,-11655,120.53
2021/9/10,-14302,137.8
2021/9/13,-15403,141.62
2021/9/14,-15368,137.16
2021/9/15,-15086,115.43
2021/9/16,-17997,103.71
2021/9/17,-16613,111.92
2021/9/22,-17828,106.4
2021/9/23,-16468,112.03
2021/9/24,-17463,111.4
2021/9/27,-19326,114.41
2021/9/28,-18446,103.54
2021/9/29,-18170,90.45
2021/9/30,-16731,100.79
2021/10/1,-13037,84.04
2021/10/4,-11157,84.98
2021/10/5,-17129,90.59
2021/10/6,-13742,98.14
2021/10/7,-18280,108.33
2021/10/8,-21144,109.5
2021/10/12,-15634,103.27
2021/10/13,-18436,101.39
2021/10/14,-16127,99.68
2021/10/15,-17650,113.27
2021/10/18,-19002,101.38
2021/10/19,-18206,109.35
2021/10/20,-17463,121.7
2021/10/21,-18163,108.82
2021/10/22,-20002,105.46
2021/10/25,-20028,106.55
2021/10/26,-22065,119.42
2021/10/27,-22666,108.3
2021/10/28,-22414,109.67
2021/10/29,-23842,106.06
2021/11/1,-22084,113.06
2021/11/2,-22443,110.08
2021/11/3,-21534,111.84
2021/11/4,-23097,103.67
2021/11/5,-21396,114.85
2021/11/8,-17455,126.21
2021/11/9,-13582,129.96
2021/11/10,-16513,126.77
2021/11/11,-17990,118.91
2021/11/12,-16971,120.93
2021/11/15,-15579,131.09
2021/11/16,-15063,138.35
2021/11/17,-15550,133.65
2021/11/18,-17940,139.28
2021/11/19,-19767,122.41
2021/11/22,-18656,120.3
2021/11/23,-18707,103.84
2021/11/24,-18965,123.7
2021/11/25,-20322,122.99
2021/11/26,-20043,99.8
2021/11/29,-18480,102.18
2021/11/30,-21794,106.21
2021/12/1,-21574,119.97
2021/12/2,-21858,127.61
2021/12/3,-22167,130.14
2021/12/6,-24030,122.86
2021/12/7,-26218,117.9
2021/12/8,-25414,126.65
2021/12/9,-24600,125.16
2021/12/10,-26416,120.12
2021/12/13,-25750,120.61
2021/12/14,-26528,107.87
2021/12/15,-25788,116.1
2021/12/16,-26530,115.47
2021/12/17,-25414,110.65
2021/12/20,-26642,93.77
2021/12/21,-25413,115.22
2021/12/22,-24194,112.03
2021/12/23,-23866,114.93
2021/12/24,-24656,119.36
2021/12/27,-23460,126.2
2021/12/28,-22593,135.52
2021/12/29,-23091,121.71
2021/12/30,-25156,117.42
2022/1/3,-25176,117.84
2022/1/4,-24704,133.72
2022/1/5,-24087,111.2
2022/1/6,-23137,103.68
2022/1/7,-26609,94.04
2022/1/10,-25431,99.97
2022/1/11,-28317,100.33
2022/1/12,-28429,107.44
2022/1/13,-25697,111.02
2022/1/14,-25474,98.16
2022/1/17,-25634,111.05
2022/1/18,-24203,107.4
2022/1/19,-24491,98.36
2022/1/20,-24875,109.5
2022/1/21,-26015,85.87
2022/1/24,-27141,92.81
2022/1/25,-32728,78.85
2022/1/26,-31781,105.66
2022/2/7,-30260,100.48
2022/2/8,-29534,111.07
2022/2/9,-25452,113.67
2022/2/10,-20559,129.41
2022/2/11,-19022,126.5
2022/2/14,-21145,101.86
2022/2/15,-16391,105.99
2022/2/16,-15424,125.61
2022/2/17,-16447,122.85
2022/2/18,-17209,128.18
2022/2/21,-19484,124.6
2022/2/22,-19803,107.03
2022/2/23,-17119,124.12
2022/2/24,-19969,103.29
2022/2/25,-20366,107.36
2022/3/1,-18087,124.71
2022/3/2,-20235,115.48
2022/3/3,-19465,125.77
2022/3/4,-17517,115.5
2022/3/7,-19469,89.17
2022/3/8,-15856,85.02
2022/3/9,-12720,101.64
2022/3/10,-7061,116.07
2022/3/11,-10553,102.54
2022/3/14,-10667,102.49
2022/3/15,-13835,93.65
2022/3/16,-12323,94.89
2022/3/17,-12615,118.65
2022/3/18,-16972,108.8
2022/3/21,-14391,113.92
2022/3/22,-12992,115.17
2022/3/23,-12056,106.25
2022/3/24,-10944,104.86
2022/3/25,-12078,101.44
2022/3/28,-8476,97.74
2022/3/29,-5357,103.4
2022/3/30,-4957,106.73
2022/3/31,-9216,104.35
2022/4/1,-6232,103.66
2022/4/6,-5565,105.27
2022/4/7,-6559,88.61
2022/4/8,-2681,92.15
2022/4/11,-423,87.73
2022/4/12,-1863,92.05
2022/4/13,-3258,105.35
2022/4/14,-5174,102.96
2022/4/15,-8421,90.76
2022/4/18,-7052,88.25
2022/4/19,-7354,93.89
2022/4/20,-9973,91.38
2022/4/21,-9999,90.28
2022/4/22,-7997,95.07
2022/4/25,-8696,84.08
2022/4/26,-9711,84.05
2022/4/27,-12944,79.99
2022/4/28,-11732,95.57
2022/4/29,-5674,106.3
2022/5/3,-9876,101.18
2022/5/4,-8866,89.8
2022/5/5,-9974,88.48
2022/5/6,-9775,80.61
2022/5/9,-8165,76.32
2022/5/10,-12886,81.12
2022/5/11,-9158,83.17
2022/5/12,-6639,80.32
2022/5/13,-5519,88.14
2022/5/16,-2540,89.74
2022/5/17,91,96.15
2022/5/18,1701,103.66
2022/5/19,400,88.47
2022/5/20,5593,96.77
2022/5/23,4048,97.45
2022/5/24,5024,95.14
2022/5/25,5399,100.8
2022/5/26,4528,95
2022/5/27,9212,108.1
2022/5/30,6992,129.19
2022/5/31,7991,135.23
2022/6/1,7434,103.63
2022/6/2,10257,99.94
2022/6/6,8528,105.68
2022/6/7,6617,99.09
2022/6/8,9587,107.31
2022/6/9,7904,104.9
2022/6/10,6910,98.6
